1060,1.81293,0.00331689
1064.9,1.82433,0.00311491
1069.8,1.83611,0.00361214
1074.69,1.84079,0.00441755
1079.59,1.85727,0.00512641
1084.49,1.86218,0.00318027
1089.39,1.86723,0.0031339
1094.29,1.88427,0.00324638
1099.18,1.88975,0.00357775
1104.08,1.89571,0.00322641
1108.98,1.91666,0.00609142
1113.88,1.92168,0.00428877
1118.78,1.92862,0.00332403
1123.67,1.93969,0.00393189
1128.57,1.93846,0.00339125
1133.47,1.95989,0.0045256
1138.37,1.96583,0.00423896
1143.27,1.97432,0.00451057
1148.16,1.98666,0.00470048
1153.06,1.98857,0.00393704
1157.96,1.99905,0.0034695
1162.86,2.00756,0.00360607
1167.76,2.01775,0.00360392
1172.65,2.03523,0.00570773
1177.55,2.03517,0.0032368
1182.45,2.05505,0.00451072
1187.35,2.06098,0.00373332
1192.24,2.06431,0.0039653
1197.14,2.08513,0.00510767
1202.04,2.0931,0.00646096
1206.94,2.09184,0.00349409
1211.84,2.10286,0.00354801
1216.73,2.13102,0.00675546
1221.63,2.12303,0.00401635
1226.53,2.13527,0.00467172
1231.43,2.14653,0.00452539
1236.33,2.15055,0.00387103
1241.22,2.16296,0.0043798
1246.12,2.16472,0.0038089
1251.02,2.1938,0.00756581
1255.92,2.1873,0.00355446
1260.82,2.20636,0.00671565
1265.71,2.20716,0.00507811
1270.61,2.22586,0.00429588
1275.51,2.22815,0.00550649
1280.41,2.23186,0.00390292
1285.31,2.24057,0.00359847
1290.2,2.25639,0.0045676
1295.1,2.25987,0.0038487
1300,2.27546,0.00413649
