10,0.0125217,2.27073e-06
10.2041,0.0130053,2.36016e-06
10.4082,0.0135022,2.45327e-06
10.6122,0.0140006,2.5473e-06
10.8163,0.0145077,2.64107e-06
11.0204,0.0150207,2.73924e-06
11.2245,0.0155324,2.8362e-06
11.4286,0.0160637,2.93677e-06
11.6327,0.016594,3.03807e-06
11.8367,0.0171336,3.13965e-06
12.0408,0.0176707,3.24335e-06
12.2449,0.0182197,3.34898e-06
12.449,0.0187798,3.45662e-06
12.6531,0.0193328,3.56447e-06
12.8571,0.0199015,3.67354e-06
13.0612,0.0204739,3.78531e-06
13.2653,0.0210439,3.89669e-06
13.4694,0.0216281,4.01054e-06
13.6735,0.0222187,4.12611e-06
13.8776,0.0228096,4.24265e-06
14.0816,0.023403,4.36041e-06
14.2857,0.0239944,4.47648e-06
14.4898,0.0246109,4.59954e-06
14.6939,0.025219,4.71951e-06
14.898,0.0258424,4.84509e-06
15.102,0.0264507,4.9659e-06
15.3061,0.0270703,5.09057e-06
15.5102,0.0277029,5.21783e-06
15.7143,0.0283414,5.34544e-06
15.9184,0.0289764,5.47488e-06
16.1224,0.0296234,5.60848e-06
16.3265,0.0302819,5.73811e-06
16.5306,0.0309239,5.87165e-06
16.7347,0.0315852,6.00372e-06
16.9388,0.0322391,6.13657e-06
17.1429,0.0329059,6.27358e-06
17.3469,0.0335765,6.41558e-06
17.551,0.0342497,6.55312e-06
17.7551,0.0349209,6.69142e-06
17.9592,0.035606,6.83564e-06
18.1633,0.0362878,6.97456e-06
18.3673,0.0369817,7.11981e-06
18.5714,0.0376705,7.26441e-06
18.7755,0.0383707,7.4119e-06
18.9796,0.0390738,7.55817e-06
19.1837,0.0397592,7.70184e-06
19.3878,0.0404761,7.85336e-06
19.5918,0.0411881,8.00217e-06
19.7959,0.0419102,8.15329e-06
20,0.0426394,8.30985e-06
