900,79.3472,0.0708405
903.265,79.7364,0.0769441
906.531,80.0856,0.0999518
909.796,80.3811,0.074599
913.061,80.6913,0.0857119
916.327,80.9529,0.0720405
919.592,81.3847,0.073393
922.857,81.6234,0.070657
926.122,81.9344,0.0728193
929.388,82.3954,0.0777144
932.653,82.7412,0.076286
935.918,83.1268,0.0837821
939.184,83.2941,0.0734703
942.449,83.7912,0.0849024
945.714,84.0579,0.0743973
948.98,84.3898,0.0739248
952.245,84.8269,0.0758132
955.51,85.0828,0.0777195
958.776,85.5629,0.0812079
962.041,85.9035,0.0795836
965.306,86.1878,0.0809038
968.571,86.5261,0.0911966
971.837,86.6878,0.0706025
975.102,87.2158,0.077455
978.367,87.4454,0.072889
981.633,87.9379,0.0858464
984.898,88.2644,0.0814765
988.163,88.5936,0.0818265
991.429,88.8393,0.0886748
994.694,89.162,0.0766271
997.959,89.7067,0.0893996
1001.22,89.8637,0.075003
1004.49,90.2794,0.0999445
1007.76,90.4536,0.0817145
1011.02,90.934,0.082404
1014.29,91.5005,0.108031
1017.55,91.5004,0.0801206
1020.82,91.9668,0.0987828
1024.08,92.5333,0.111329
1027.35,92.5896,0.0794811
1030.61,92.9763,0.0790064
1033.88,94.2413,0.878333
1037.14,93.7181,0.0866642
1040.41,94.0444,0.087581
1043.67,94.5157,0.106536
1046.94,94.6414,0.0908269
1050.2,95.1091,0.0863162
1053.47,95.3758,0.0838453
1056.73,95.8425,0.0869511
1060,96.2574,0.137601
