1540,68.2452,0.0298379
1547.35,68.6715,0.030066
1554.69,68.9608,0.0302128
1562.04,69.3911,0.0303285
1569.39,69.793,0.0306314
1576.73,70.2326,0.0307543
1584.08,70.6335,0.030984
1591.43,71.0197,0.0311233
1598.78,71.3866,0.0314316
1606.12,71.8775,0.0316257
1613.47,72.1908,0.0316609
1620.82,72.606,0.0319681
1628.16,72.9956,0.032104
1635.51,73.4246,0.0324106
1642.86,73.8432,0.0325791
1650.2,74.2091,0.0327461
1657.55,74.5597,0.0328681
1664.9,75.0026,0.0330656
1672.24,75.4729,0.033301
1679.59,75.7913,0.0334751
1686.94,76.1793,0.0337298
1694.29,76.636,0.0339713
1701.63,77.0894,0.0342645
1708.98,77.476,0.0343266
1716.33,77.7879,0.0344904
1723.67,78.1549,0.0346013
1731.02,78.6245,0.0348975
1738.37,79.0081,0.0350352
1745.71,79.4182,0.0353238
1753.06,79.8303,0.0354888
1760.41,80.2527,0.0356493
1767.76,80.5754,0.0357981
1775.1,81.0348,0.0361108
1782.45,81.3554,0.0362303
1789.8,81.8303,0.0364077
1797.14,82.2823,0.0367181
1804.49,82.6141,0.0367872
1811.84,83.085,0.0371384
1819.18,83.4804,0.0372592
1826.53,83.9272,0.0375003
1833.88,84.2813,0.0376635
1841.22,84.7429,0.0378576
1848.57,85.0654,0.0380886
1855.92,85.5232,0.0383195
1863.27,85.8739,0.0384108
1870.61,86.3232,0.0386896
1877.96,86.744,0.0389267
1885.31,87.199,0.0391593
1892.65,87.6033,0.0392474
1900,87.9968,0.0395604
