   0.0000000000000000        0.0000000000000000        1.0000000000000000        0.0000000000000000        70358.870651556688        70358.870651556688        70358.870651556688        70358.870651556688        70358.870651556688        70358.870651556688        70358.870651556688        6.7176225410455555        0.0000000000000000       0.99987850977590964       0.99987850977590964       0.99987850977590964       0.99987850977590964       0.99987850977590964       0.99987850977590964       -0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000       -1.0000000000000000        4.5719981193542480E-002   46.027648080123178        46.027648080123178        46.027648080123178        46.027648080123178        46.027648080123178        46.027648080123178        46.027648080123178        0.0000000000000000        1.8454030224302298E-316   1.8454150282254238E-316   1.8453984276197235E-316   3.9525251667299724E-323   0.0000000000000000        0.0000000000000000        6.9525588253472892E-310   2.0737476640772142E-317   6.9525588253583563E-310   0.0000000000000000        0.0000000000000000        6.9339860866957467E-310
   1.3083680182437612E-003   5.0009866213564090E-002  0.99980523296241908        1.0000878785729243E-002   70351.834764491534        69690.926548607531        69658.807252761748        69641.253651601830        69659.575273357419        69677.460378280492        69669.230750138755        6.7175873846015852       0.26165061476588458       0.99517083394973282       0.99494147934222044       0.99481611180443263       0.99494696417229100       0.99507468235549867       0.99501591631851161       -6.6685294196266946E-005   2.9174817763504827E-006   7.0853127412490695E-005   3.9594393817193009E-005 -0.99976953903781218        4.5709452298753506E-002   138.07373871075350        137.20902753809634        137.16700367864320        137.14403710828057        137.16800853222793        137.19140883151221        137.18064144924952        0.0000000000000000        1.8454030224302298E-316   1.8454150282254238E-316   1.8453984276197235E-316   3.9525251667299724E-323   0.0000000000000000        0.0000000000000000        6.9525588253472892E-310   2.0737476640772142E-317   6.9525588253583563E-310   0.0000000000000000        0.0000000000000000        6.9339860866957467E-310
   2.6167360364875224E-003   7.0724631051686360E-002  0.99961046490552496        1.4143378290119786E-002   70344.798877426379        69028.876642129355        68965.265936321841        68930.502693567338        68966.787028367355        69002.211485423511        68985.910758426777        6.7175522282496143       0.37002985776188480       0.99048212205763819       0.99002564795864212       0.98977609595858107       0.99003656585922584       0.99029079696742206       0.99017381946013105       -1.3335522011745973E-004   5.8342911906306887E-006   1.4168992603217837E-004   7.9179662720971290E-005 -0.99953916592677783        4.5698942958281120E-002   230.11062381176782        227.52420207195217        227.39895199940258        227.33050231400949        227.40194700117246        227.47169552713268        227.43960079499334        0.0000000000000000        1.8454030224302298E-316   1.8454150282254238E-316   1.8453984276197235E-316   3.9525251667299724E-323   0.0000000000000000        0.0000000000000000        6.9525588253472892E-310   2.0737476640772142E-317   6.9525588253583563E-310   0.0000000000000000        0.0000000000000000        6.9339860866957467E-310
   3.9251040547312842E-003   8.6619629161615197E-002  0.99941569582930967        1.7322029872729912E-002   70337.762990361225        68372.671854683067        68278.189028020191        68226.555375880256        68280.448446347320        68333.071185079680        68308.855750126066        6.7175170719896364       0.45319218250511184       0.98581230334740222       0.98513093072742530       0.98475837011425327       0.98514723025511941       0.98552677639193265       0.98535213859366511       -2.0000978174783852E-004   8.7504284171520104E-006   2.1251040009233953E-004   1.1875580907698932E-004 -0.99930888062003420        4.5688453148443102E-002   322.13830338316609        316.98081924849487        316.73195086726628        316.59594536274818        316.73790201971519        316.87650045406525        316.81272302128474        0.0000000000000000        1.8454030224302298E-316   1.8454150282254238E-316   1.8453984276197235E-316   3.9525251667299724E-323   0.0000000000000000        0.0000000000000000        6.9525588253472892E-310   2.0737476640772142E-317   6.9525588253583563E-310   0.0000000000000000        0.0000000000000000        6.9339860866957467E-310
   5.2334720729750447E-003  0.10001973242712818       0.99922092573376509        2.0001757044064827E-002   70330.727103296056        67722.263500295987        67597.519344215209        67529.349842277559        67600.502545288822        67669.987124190695        67638.011258067199        6.7174819158216552       0.52330127092599632       0.98116130732422624       0.98025724308236217       0.97976284251521828       0.98027887310832562       0.98078254370221973       0.98055079342198193       -2.6664898307043926E-004   1.1665893630172276E-005   2.8331455382495010E-004   1.5832283525017471E-004 -0.99907868307075298        4.5677982845584678E-002   414.15677742494836        405.58646293535890        405.17438328985145        404.94918698917854        405.18423756717709        405.41374740232345        405.30813376895134        0.0000000000000000        1.8454030224302298E-316   1.8454150282254238E-316   1.8453984276197235E-316   3.9525251667299724E-323   0.0000000000000000        0.0000000000000000        6.9525588253472892E-310   2.0737476640772142E-317   6.9525588253583563E-310   0.0000000000000000        0.0000000000000000        6.9339860866957467E-310
   6.5418400912188061E-003  0.11182546039919933       0.99902615461888344        2.2362644013434102E-002   70323.691216230902        67077.603281430027        66923.200187779075        66838.824777175076        66926.892827377815        67012.907381056924        66973.323270468274        6.7174467597456680       0.58506862267799897       0.97652906374979176       0.97540450078748298       0.97478942177165373       0.97543141049585802       0.97605802226328375       0.97576970395671270       -3.3327282806707402E-004   1.4580687003895779E-005   3.5410239146068550E-004   1.9788074360472843E-004 -0.99884857323213538        4.5667532026078227E-002   506.16604593711457        493.34865380922474        492.73455809406647        492.39896770463309        492.74924370294599        493.09129222922962        492.93388801153270        0.0000000000000000        1.8454030224302298E-316   1.8454150282254238E-316   1.8453984276197235E-316   3.9525251667299724E-323   0.0000000000000000        0.0000000000000000        6.9525588253472892E-310   2.0737476640772142E-317   6.9525588253583563E-310   0.0000000000000000        0.0000000000000000        6.9339860866957467E-310
   7.8502081094625684E-003  0.12249865432808427       0.99883138248465653        2.4497048927923891E-002   70316.655329165762        66438.643285973725        66255.175344071322        66154.919401075444        66259.563274991335        66361.780461877759        66314.738227229376        6.7174116037616782       0.64091058155756053       0.97191550264132598       0.97057261993577382       0.96983801685869209       0.97060475882210673       0.97135313573082938       0.97100879051706745       -3.9988132071833203E-004   1.7494808712473303E-005   4.2487391722892192E-004   2.3742953650412535E-004 -0.99861855105741604        4.5657100666323440E-002   598.16610891966479        580.27484986009836        579.42071055738199        578.95394849849390        579.44113719474353        579.91692341926421        579.69797064624663        0.0000000000000000        1.8454030224302298E-316   1.8454150282254238E-316   1.8453984276197235E-316   3.9525251667299724E-323   0.0000000000000000        0.0000000000000000        6.9525588253472892E-310   2.0737476640772142E-317   6.9525588253583563E-310   0.0000000000000000        0.0000000000000000        6.9339860866957467E-310
   9.1585761277063280E-003  0.13231366910070197       0.99863660933107645        2.6459836763788776E-002   70309.619442100593        65805.335984256802        65593.389076943029        65477.573466013273        65598.458346726286        65716.555297316852        65662.203016255080        6.7173764478696807       0.69226256657652785       0.96732055427066888       0.96576151694788248       0.96490853711496560       0.96579883481755835       0.96666780805014652       0.96626797372864159       -4.6647446500357897E-004   2.0408258930002106E-005   4.9562913535773547E-004   2.7696921631111383E-004 -0.99838861649986022        4.5646688742747195E-002   690.15696637259896        666.37244689168529        665.24100303387388        664.62271153363201        665.26806214169574        665.89836263942118        665.60829708014376        0.0000000000000000        1.8454030224302298E-316   1.8454150282254238E-316   1.8453984276197235E-316   3.9525251667299724E-323   0.0000000000000000        0.0000000000000000        6.9525588253472892E-310   2.0737476640772142E-317   6.9525588253583563E-310   0.0000000000000000        0.0000000000000000        6.9339860866957467E-310
   1.0466944145950089E-002  0.14144926210337272       0.99844183515813512        2.8286755088545130E-002   70302.583555035439        65177.634226087110        64937.786124775448        64806.727251039476        64943.522973461353        65077.181239096833        65015.664969807542        6.7173412920696798       0.74005983260432739       0.96274414916333995       0.96097110857084289       0.96000089224116536       0.96101355553752565       0.96200196345500977       0.96154717452223615       -5.3305226490095935E-004   2.3321037830526024E-005   5.6636805007390513E-004   3.1649978538771730E-004 -0.99815876951276683        4.5636296231803583E-002   782.13861829591713        751.64877901788759        750.20352557508352        749.41376083593855        750.23809059225152        751.04326529010837        750.67271381149112        0.0000000000000000        1.8454030224302298E-316   1.8454150282254238E-316   1.8453984276197235E-316   3.9525251667299724E-323   0.0000000000000000        0.0000000000000000        6.9525588253472892E-310   2.0737476640772142E-317   6.9525588253583563E-310   0.0000000000000000        0.0000000000000000        6.9339860866957467E-310
   1.1775312164193853E-002  0.15002959864069229       0.99824705996582463        3.0002634247613222E-002   70295.547667970284        64555.491237810245        64288.311696549434        64142.321557742245        64294.702554449315        64443.608056618803        64375.071860887569        6.7173061363616737       0.78495200987456648       0.95818621809761084       0.95620131187679680       0.95511499229860020       0.95624883836087216       0.95735552646657041       0.95684631413267474       -5.9961472438739474E-004   2.6233145588035376E-005   6.3709066560290980E-004   3.5602124609523277E-004 -0.99792901004946544        4.5625923109973827E-002   874.11106468961930        836.11111915545393        834.31629654573510        833.33552297799588        834.35922315698849        835.35922105162444        834.89899900642035        0.0000000000000000        1.8454030224302298E-316   1.8454150282254238E-316   1.8453984276197235E-316   3.9525251667299724E-323   0.0000000000000000        0.0000000000000000        6.9525588253472892E-310   2.0737476640772142E-317   6.9525588253583563E-310   0.0000000000000000        0.0000000000000000        6.9339860866957467E-310
   1.3083680182437612E-002  0.15814508271516314       0.99805228375413690        3.1625553064515859E-002   70288.511780905130        63938.860619392064        63644.911467947655        63484.297705805722        63651.942953443184        63815.785933610074        63740.371899645586        6.7172709807456634       0.82741209019354478       0.95364669210358499       0.95145204426172392       0.95025074770776330       0.95150460098875667       0.95272842189226159       0.95216531409763061       -6.6616184743858498E-004   2.9144582376467052E-005   7.0779698616893092E-004   3.9553360079423223E-004 -0.99769933806331834        4.5615569353766296E-002   966.07430555370536        919.76667951281195        917.58726323435337        916.39634775693787        917.63938961634994        918.85375442624991        918.29486307087996        0.0000000000000000        1.8454030224302298E-316   1.8454150282254238E-316   1.8453984276197235E-316   3.9525251667299724E-323   0.0000000000000000        0.0000000000000000        6.9525588253472892E-310   2.0737476640772142E-317   6.9525588253583563E-310   0.0000000000000000        0.0000000000000000        6.9339860866957467E-310
   1.4392048200681374E-002  0.16586396204626361       0.99785750652306404        3.3169159590811126E-002   70281.475893839975        63327.696341522424        63007.531577487767        62832.597528605482        63015.190494851573        63193.665464797501        63111.513729820981        6.7172358252216480       0.86779714415947107       0.94912550246227345       0.94672322344417292       0.94540806924690346       0.94678076144336554       0.94812057482470236       0.94750409625645649       -7.3269363802901013E-004   3.2055348369704548E-005   7.7848701599485357E-004   4.3503685184456318E-004 -0.99746975350771871        4.5605234939716389E-002   1058.0283408881755        1002.6226120751123        1000.0243024588223        998.60450886654723        1000.0864495233520        1001.5343252759862        1000.8679492179298        0.0000000000000000        1.8454030224302298E-316   1.8454150282254238E-316   1.8453984276197235E-316   3.9525251667299724E-323   0.0000000000000000        0.0000000000000000        6.9525588253472892E-310   2.0737476640772142E-317   6.9525588253583563E-310   0.0000000000000000        0.0000000000000000        6.9339860866957467E-310
   1.5700416218925137E-002  0.17323925832323039       0.99766272827259772        3.4644057005042327E-002   70274.440006774821        62721.952742741683        62376.118622688060        62187.163368841488        62384.391959927409        62577.197652607661        62488.446425210306        6.7172006697896292       0.90638458010094747       0.94462258070467975       0.94201476746400492       0.94058686805060754       0.94207723806666621       0.94353191064060993       0.94286258274902168       -7.9921010013192821E-004   3.4965443741577928E-005   8.4916075930226479E-004   4.7453100160534762E-004 -0.99724025633609237        4.5594919844386593E-002   1149.9731706930297        1084.6860090855121        1081.6352211669264        1079.9682045636393        1081.7081928013042        1083.4083293559768        1082.6258340304137        0.0000000000000000        1.8454030224302298E-316   1.8454150282254238E-316   1.8453984276197235E-316   3.9525251667299724E-323   0.0000000000000000        0.0000000000000000        6.9525588253472892E-310   2.0737476640772142E-317   6.9525588253583563E-310   0.0000000000000000        0.0000000000000000        6.9339860866957467E-310
   1.7008784237168898E-002  0.18031313691209946       0.99746794900273039        3.6058677458557495E-002   70267.404119709667        62121.584526588485        61750.619656263603        61547.938074205849        61759.494582986074        61966.333903892344        61871.119486163181        6.7171655144496034       0.94339500629310191       0.94013785861088417       0.93732659468113610       0.93578705560837738       0.93739394951915422       0.93896235499971070       0.93824069601454863       -8.6571123771937806E-004   3.7874868665863887E-005   9.1981822031145558E-004   5.1401605243498339E-004 -0.99701084650189686        4.5584624044366438E-002   1241.9087949682678        1165.9639035227269        1162.4277570319161        1160.4955583287779        1162.5123403365819        1164.4830988436436        1163.5760280190480        0.0000000000000000        1.8454030224302298E-316   1.8454150282254238E-316   1.8453984276197235E-316   3.9525251667299724E-323   0.0000000000000000        0.0000000000000000        6.9525588253472892E-310   2.0737476640772142E-317   6.9525588253583563E-310   0.0000000000000000        0.0000000000000000        6.9339860866957467E-310
   1.8317152255412656E-002  0.18711978532955864       0.99727316871345384        3.7419857707314673E-002   70260.368232644498        61526.546758770259        61130.982182353117        60914.864993088515        61140.446047655067        61361.026026680913        61259.482836106261        6.7171303592015743       0.97900729107259821       0.93567126820913860       0.93265862377428455       0.93100854376322550       0.93273081477861053       0.93441183384366300       0.93363835879045531       -9.3219705476217836E-004   4.0783623316285758E-005   9.9045940324142133E-004   5.5349200669114454E-004 -0.99678152395862119        4.5574347516272401E-002   1333.8352137138897        1246.4632695748812        1242.4095790431361        1240.1946195213714        1242.5065445664920        1244.7659028635760        1243.7259761759619        0.0000000000000000        1.8454030224302298E-316   1.8454150282254238E-316   1.8453984276197235E-316   3.9525251667299724E-323   0.0000000000000000        0.0000000000000000        6.9525588253472892E-310   2.0737476640772142E-317   6.9525588253583563E-310   0.0000000000000000        0.0000000000000000        6.9339860866957467E-310
   1.9625520273656421E-002  0.19368737899119473       0.99707838740476007        3.8733232218533073E-002   70253.332345579343        60936.794864353789        60517.154152777002        60287.887970317184        60527.194483153668        60761.226226957304        60653.486818096018        6.7170952040455392        1.0133688475912448       0.93122274177495390       0.92801077373972429       0.92625124471026477       0.92808775313886005       0.92988027339497625       0.92905549411120791       -9.9866755522992883E-004   4.3691707866513553E-005   1.0610843123098619E-003   5.9295886673078077E-004 -0.99655228865978540        4.5564090236747873E-002   1425.7524269298958        1326.1910231096824        1321.5882880917570        1319.0733640291971        1321.6983900622706        1324.2639480082009        1323.0830585237284        0.0000000000000000        1.8454030224302298E-316   1.8454150282254238E-316   1.8453984276197235E-316   3.9525251667299724E-323   0.0000000000000000        0.0000000000000000        6.9525588253472892E-310   2.0737476640772142E-317   6.9525588253583563E-310   0.0000000000000000        0.0000000000000000        6.9339860866957467E-310
   2.0933888291900179E-002  0.20003946485425636       0.99688360507664109        4.0003509868981192E-002   70246.296458514204        60352.284624978318        59909.083963326397        59666.951342934277        59919.688460603786        60166.887105463240        60053.082191397982        6.7170600489815016        1.0466028730058325       0.92679221183020022       0.92338296389004970       0.92151507099531571       0.92346468420854333       0.92536760015594088       0.92449202530717101       -1.0651227430910090E-003   4.6599122490163844E-005   1.1316929517331802E-003   6.3241663491011711E-004 -0.99632314055894344        4.5553852182463293E-002   1517.6604346162858        1405.1540221409487        1399.9714175516535        1397.1396949123989        1400.0953941072544        1402.9843788542721        1401.6545906599174        0.0000000000000000        1.8454030224302298E-316   1.8454150282254238E-316   1.8453984276197235E-316   3.9525251667299724E-323   0.0000000000000000        0.0000000000000000        6.9525588253472892E-310   2.0737476640772142E-317   6.9525588253583563E-310   0.0000000000000000        0.0000000000000000        6.9339860866957467E-310
   2.2242256310143940E-002  0.20619596072153268       0.99668882172908890        4.1234673783895490E-002   70239.260571449035        59772.972176089184        59306.720450080931        59051.999936007305        59317.876989369492        59577.961654526349        59458.220128093933        6.7170248940094579        1.0788135768149540       0.92237961114220479       0.91877511385293353       0.91679993551350536       0.91886152790988207       0.92087374090755847       0.91994787600346595       -1.1315626223125821E-003   4.9505867360800073E-005   1.2022853257264877E-003   6.7186531358465727E-004 -0.99609407960967955        4.5543633330115900E-002   1609.5592367730596        1483.3590672915179        1477.5664338554627        1474.4014430420034        1477.7050072702630        1480.9342784752075        1479.4478242972129        0.0000000000000000        1.8454030224302298E-316   1.8454150282254238E-316   1.8453984276197235E-316   3.9525251667299724E-323   0.0000000000000000        0.0000000000000000        6.9525588253472892E-310   2.0737476640772142E-317   6.9525588253583563E-310   0.0000000000000000        0.0000000000000000        6.9339860866957467E-310
   2.3550624328387705E-002  0.21217389315505911       0.99649403736209552        4.2430128903582373E-002   70232.224684383880        59198.814004192798        58710.012885757438        58442.979058475838        58721.709513426977        58994.403254912955        58868.852209715915        6.7169897391294091        1.1100900416079065       0.91798487272285523       0.91418714356989517       0.91210575150788431       0.91427820447745434       0.91639862270847394       0.91542297011882934       -1.1979871968605922E-003   5.2411942651932285E-005   1.2728614385036001E-003   7.1130490510918016E-004 -0.99586510576560916        4.5533433656429777E-002   1701.4488334002176        1560.8129022525648        1554.3807370658669        1550.8663677330030        1554.5346139742312        1558.1206689493113        1556.4699477991239        0.0000000000000000        1.8454030224302298E-316   1.8454150282254238E-316   1.8453984276197235E-316   3.9525251667299724E-323   0.0000000000000000        0.0000000000000000        6.9525588253472892E-310   2.0737476640772142E-317   6.9525588253583563E-310   0.0000000000000000        0.0000000000000000        6.9339860866957467E-310
   2.4858992346631463E-002  0.21798795300491494       0.99629925197565283        4.3592813077027871E-002   70225.188797318726        58629.766944132869        58118.910976088628        57839.834499031807        58131.135907764175        58416.165672707066        58284.930423908052        6.7169545843413561        1.1405091295795780       0.91360792982770933       0.90961897329507890       0.90743243256803985       0.90971463445697720       0.91194217289392188       0.91091723186448537       -1.2643964706997653E-003   5.5317348537017253E-005   1.3434212942770385E-003   7.5073541183774196E-004 -0.99563621898037979        4.5523253138155861E-002   1793.3292244977595        1637.5222142393534        1630.4216614421375        1626.5421573720485        1630.5915330601313        1634.5505118639103        1632.7280867113279        0.0000000000000000        1.8454030224302298E-316   1.8454150282254238E-316   1.8453984276197235E-316   3.9525251667299724E-323   0.0000000000000000        0.0000000000000000        6.9525588253472892E-310   2.0737476640772142E-317   6.9525588253583563E-310   0.0000000000000000        0.0000000000000000        6.9339860866957467E-310
   2.6167360364875224E-002  0.22365092079839866       0.99610446556975296        4.4725282130429353E-002   70218.152910253571        58065.788176386144        57533.364856230495        57242.512522035482        57546.106474809778        57843.203056212187        57706.407161113864        6.7169194296452988        1.1701377081575695       0.90924871595509937       0.90507052359402851       0.90277989262872460       0.90517073870409370       0.90750431907466311       0.90643058574301083       -1.3307904477936118E-003   5.8222085189458561E-005   1.4139648972580333E-003   7.9015683612367721E-004 -0.99540741920767151        4.5513091752071896E-002   1885.2004100656854        1713.4936344434536        1705.6964760019791        1701.4364300397976        1705.8830183462226        1710.2307088154380        1708.2293042886820        0.0000000000000000        1.8454030224302298E-316   1.8454150282254238E-316   1.8453984276197235E-316   3.9525251667299724E-323   0.0000000000000000        0.0000000000000000        6.9525588253472892E-310   2.0737476640772142E-317   6.9525588253583563E-310   0.0000000000000000        0.0000000000000000        6.9339860866957467E-310
