0 1
0.00081098667 0.99999857
0.0016219733 0.9999943
0.00243296 0.99998718
0.0032439467 0.99997723
0.0040549334 0.99996453
0.00486592 0.99994899
0.0056769067 0.99993062
0.0064878934 0.99990947
0.00729888 0.99988571
0.0081098667 0.99985917
0.0089208534 0.99982915
0.0097318401 0.99979674
0.010542827 0.99976226
0.011353813 0.99972346
0.0121648 0.99968281
0.012975787 0.99963933
0.013786773 0.99959245
0.01459776 0.99954409
0.015408747 0.99949103
0.016219733 0.99943732
0.01703072 0.99937842
0.017841707 0.99931913
0.018652693 0.99925457
0.01946368 0.99918995
0.020274667 0.99911948
0.021085653 0.99904901
0.02189664 0.99897325
0.022707627 0.99889661
0.023518613 0.99881603
0.0243296 0.99873296
0.025140587 0.99864805
0.025951574 0.99855831
0.02676256 0.99846856
0.027573547 0.99837293
0.028384534 0.99827625
0.02919552 0.99817722
0.030006507 0.99807335
0.030817494 0.99796949
0.03162848 0.9978603
0.032439467 0.99774899
0.033250454 0.9976376
0.03406144 0.99751861
0.034872427 0.99739961
0.035683414 0.99727891
0.0364944 0.99715197
0.037305387 0.99702504
0.038116374 0.99689542
0.03892736 0.9967603
0.039738347 0.99662518
0.040549334 0.99648712
0.04136032 0.99634357
0.042171307 0.99620001
0.042982294 0.99605404
0.04379328 0.99590181
0.044604267 0.99574958
0.045415254 0.99559631
0.04622624 0.99543516
0.047037227 0.99527401
0.047848214 0.99511285
0.0486592 0.99494379
0.049470187 0.99477347
0.050281174 0.99460316
0.05109216 0.99442796
0.051903147 0.99424825
0.052714134 0.99406853
0.05352512 0.993888
0.054336107 0.99369865
0.055147094 0.9935093
0.05595808 0.99331995
0.056769067 0.99312509
0.057580054 0.99292587
0.05839104 0.99272665
0.059202027 0.99252742
0.060013014 0.99231869
0.060824 0.99210937
0.061634987 0.99190004
0.062445974 0.9916883
0.06325696 0.99146864
0.064067952 0.99124899
0.064878939 0.99102933
0.065689926 0.99080508
0.066500912 0.99057486
0.067311899 0.99034465
0.068122886 0.99011443
0.068933872 0.98987833
0.069744859 0.98963733
0.070555846 0.98939634
0.071366832 0.98915534
0.072177819 0.98890812
0.072988806 0.98865612
0.073799792 0.98840412
0.074610779 0.98815212
0.075421766 0.98789456
0.076232752 0.98763134
0.077043739 0.98736813
0.077854726 0.98710491
0.078665712 0.98683786
0.079476699 0.98656322
0.080287686 0.98628857
0.081098672 0.98601393
0.081909659 0.9857383
0.082720646 0.98545201
0.083531632 0.98516573
0.084342619 0.98487945
0.085153606 0.98459316
0.085964592 0.98429807
0.086775579 0.98399994
0.087586566 0.98370182
0.088397552 0.98340369
0.089208539 0.9831018
0.090019526 0.98279163
0.090830512 0.98248146
0.091641499 0.98217129
0.092452486 0.98186113
0.093263472 0.98154126
0.094074459 0.98121886
0.094885446 0.98089645
0.095696432 0.98057405
0.096507419 0.98024937
0.097318406 0.97991455
0.098129392 0.97957972
0.098940379 0.97924489
0.099751366 0.97891006
0.10056235 0.97856914
0.10137334 0.9782217
0.10218433 0.97787426
0.10299531 0.97752682
0.1038063 0.97717938
0.10461729 0.97682306
0.10542827 0.97646283
0.10623926 0.9761026
0.10705025 0.97574237
0.10786123 0.97538214
0.10867222 0.97501134
0.10948321 0.97463814
0.11029419 0.97426495
0.11110518 0.97389176
0.11191617 0.97351857
0.11272715 0.97313424
0.11353814 0.97274791
0.11434913 0.97236159
0.11516011 0.97197527
0.1159711 0.97158894
0.11678209 0.9711921
0.11759307 0.97079249
0.11840406 0.97039287
0.11921505 0.96999326
0.12002603 0.96959364
0.12083702 0.96918534
0.12164801 0.96877228
0.12245899 0.96835922
0.12326998 0.96794616
0.12408097 0.96753311
0.12489195 0.96711445
0.12570294 0.96668779
0.12651393 0.96626114
0.12732491 0.96583449
0.1281359 0.96540784
0.12894689 0.96497996
0.12975787 0.96453958
0.13056886 0.96409919
0.13137985 0.96365881
0.13219083 0.96321843
0.13300182 0.96277804
0.13381281 0.96232826
0.13462379 0.96187401
0.13543478 0.96141976
0.13624577 0.96096551
0.13705675 0.96051126
0.13786774 0.96005452
0.13867873 0.95958628
0.13948971 0.95911804
0.1403007 0.95864981
0.14111169 0.95818157
0.14192267 0.95771333
0.14273366 0.95723676
0.14354465 0.95675442
0.14435563 0.95627207
0.14516662 0.95578973
0.14597761 0.95530739
0.14678859 0.95482504
0.14759958 0.9543297
0.14841057 0.95383314
0.14922155 0.95333658
0.15003254 0.95284003
0.15084353 0.95234347
0.15165451 0.95184475
0.1524655 0.95133388
0.15327649 0.95082301
0.15408747 0.95031214
0.15489846 0.94980127
0.15570945 0.9492904
0.15652043 0.94877521
0.15733142 0.94824994
0.15814241 0.94772467
0.15895339 0.9471994
0.15976438 0.94667413
0.16057537 0.94614886
0.16138635 0.94561836
0.16219734 0.9450786
0.16300833 0.94453885
0.16381931 0.9439991
0.1646303 0.94345935
0.16544129 0.9429196
0.16625227 0.94237497
0.16706326 0.94182066
0.16787425 0.94126636
0.16868523 0.94071205
0.16949622 0.94015775
0.17030721 0.93960344
0.17111819 0.9390459
0.17192918 0.93847698
0.17274017 0.93790806
0.17355115 0.93733915
0.17436214 0.93677023
0.17517313 0.93620131
0.17598411 0.93563208
0.1767951 0.9350485
0.17760609 0.93446492
0.17841707 0.93388134
0.17922806 0.93329776
0.18003905 0.93271418
0.18085003 0.9321306
0.18166102 0.93153623
0.18247201 0.93093795
0.18328299 0.93033967
0.18409398 0.92974139
0.18490497 0.92914311
0.18571595 0.92854483
0.18652694 0.92794124
0.18733793 0.92732823
0.18814891 0.92671522
0.1889599 0.92610221
0.18977089 0.9254892
0.19058188 0.9248762
0.19139286 0.92426319
0.19220385 0.92363691
0.19301484 0.92300915
0.19382582 0.9223814
0.19463681 0.92175365
0.1954478 0.92112589
0.19625878 0.92049814
0.19706977 0.91986518
0.19788076 0.91922267
0.19869174 0.91858017
0.19950273 0.91793766
0.20031372 0.91729516
0.2011247 0.91665265
0.20193569 0.91601015
0.20274668 0.91535703
0.20355766 0.91469979
0.20436865 0.91404254
0.20517964 0.91338529
0.20599062 0.91272805
0.20680161 0.9120708
0.2076126 0.91141354
0.20842358 0.91074157
0.20923457 0.9100696
0.21004556 0.90939763
0.21085654 0.90872566
0.21166753 0.90805369
0.21247852 0.90738172
0.2132895 0.90670687
0.21410049 0.90602022
0.21491148 0.90533356
0.21572246 0.9046469
0.21653345 0.90396024
0.21734444 0.90327358
0.21815542 0.90258692
0.21896641 0.90189579
0.2197774 0.90119448
0.22058838 0.90049318
0.22139937 0.89979188
0.22221036 0.89909057
0.22302134 0.89838927
0.22383233 0.89768797
0.22464332 0.89698186
0.2254543 0.89626597
0.22626529 0.89555008
0.22707628 0.89483419
0.22788726 0.8941183
0.22869825 0.89340241
0.22950924 0.89268653
0.23032023 0.89196674
0.23113121 0.89123634
0.2319422 0.89050594
0.23275319 0.88977554
0.23356417 0.88904513
0.23437516 0.88831473
0.23518615 0.88758433
0.23599713 0.88685216
0.23680812 0.88610734
0.23761911 0.88536251
0.23843009 0.88461768
0.23924108 0.88387285
0.24005207 0.88312803
0.24086305 0.8823832
0.24167404 0.88163837
0.24248503 0.88088077
0.24329601 0.88012162
0.244107 0.87936246
0.24491799 0.87860331
0.24572897 0.87784416
0.24653996 0.877085
0.24735095 0.87632585
0.24816193 0.87555851
0.24897292 0.87478514
0.24978391 0.87401178
0.25059489 0.87323841
0.25140588 0.87246505
0.25221687 0.87169168
0.25302785 0.87091832
0.25383884 0.87014247
0.25464983 0.86935503
0.25546081 0.86856758
0.2562718 0.86778013
0.25708279 0.86699268
0.25789377 0.86620524
0.25870476 0.86541779
0.25951575 0.86463034
0.26032673 0.86383325
0.26113772 0.86303187
0.26194871 0.86223048
0.26275969 0.8614291
0.26357068 0.86062771
0.26438167 0.85982632
0.26519265 0.85902494
0.26600364 0.85822185
0.26681463 0.85740669
0.26762561 0.85659152
0.2684366 0.85577636
0.26924759 0.85496119
0.27005857 0.85414602
0.27086956 0.85333086
0.27168055 0.85251569
0.27249153 0.85169412
0.27330252 0.85086535
0.27411351 0.85003657
0.27492449 0.8492078
0.27573548 0.84837903
0.27654647 0.84755026
0.27735745 0.84672149
0.27816844 0.84589272
0.27897943 0.84505408
0.27979041 0.84421189
0.2806014 0.84336971
0.28141239 0.84252752
0.28222337 0.84168533
0.28303436 0.84084314
0.28384535 0.84000096
0.28465633 0.83915877
0.28546732 0.83830448
0.28627831 0.83744908
0.28708929 0.83659368
0.28790028 0.83573828
0.28871127 0.83488288
0.28952225 0.83402748
0.29033324 0.83317208
0.29114423 0.8323165
0.29195521 0.83144811
0.2927662 0.83057972
0.29357719 0.82971133
0.29438817 0.82884294
0.29519916 0.82797455
0.29601015 0.82710616
0.29682113 0.82623777
0.29763212 0.82536901
0.29844311 0.82448787
0.29925409 0.82360672
0.30006508 0.82272557
0.30087607 0.82184443
0.30168705 0.82096328
0.30249804 0.82008213
0.30330903 0.81920099
0.30412001 0.81831984
0.304931 0.81742669
0.30574199 0.81653304
0.30655297 0.81563939
0.30736396 0.81474574
0.30817495 0.81385209
0.30898593 0.81295844
0.30979692 0.81206478
0.31060791 0.81117113
0.31141889 0.81026758
0.31222988 0.80936169
0.31304087 0.8084558
0.31385185 0.80754992
0.31466284 0.80664403
0.31547383 0.80573814
0.31628481 0.80483225
0.3170958 0.80392637
0.31790679 0.80301359
0.31871778 0.80209575
0.31952876 0.80117791
0.32033975 0.80026007
0.32115074 0.79934223
0.32196172 0.79842439
0.32277271 0.79750654
0.3235837 0.7965887
0.32439468 0.79566782
0.32520567 0.79473832
0.32601666 0.79380883
0.32682764 0.79287933
0.32763863 0.79194984
0.32844962 0.79102034
0.3292606 0.79009085
0.33007159 0.78916135
0.33088258 0.78823185
0.33169356 0.78729256
0.33250455 0.78635172
0.33331554 0.78541089
0.33412652 0.78447005
0.33493751 0.78352922
0.3357485 0.78258838
0.33655948 0.78164755
0.33737047 0.78070671
0.33818146 0.77976163
0.33899244 0.77880979
0.33980343 0.77785794
0.34061442 0.7769061
0.3414254 0.77595425
0.34223639 0.77500241
0.34304738 0.77405056
0.34385836 0.77309872
0.34466935 0.77214687
0.34548034 0.77118623
0.34629132 0.77022372
0.34710231 0.76926121
0.3479133 0.7682987
0.34872428 0.76733619
0.34953527 0.76637369
0.35034626 0.76541118
0.35115724 0.76444867
0.35196823 0.76348426
0.35277922 0.76251145
0.3535902 0.76153864
0.35440119 0.76056584
0.35521218 0.75959303
0.35602316 0.75862022
0.35683415 0.75764741
0.35764514 0.7566746
0.35845612 0.75570179
0.35926711 0.75472439
0.3600781 0.75374166
0.36088908 0.75275892
0.36170007 0.75177619
0.36251106 0.75079346
0.36332204 0.74981072
0.36413303 0.74882799
0.36494402 0.74784525
0.365755 0.74686252
0.36656599 0.7458735
0.36737698 0.74488124
0.36818796 0.74388897
0.36899895 0.7428967
0.36980994 0.74190444
0.37062092 0.74091217
0.37143191 0.73991991
0.3722429 0.73892764
0.37305388 0.73793537
0.37386487 0.73693603
0.37467586 0.73593463
0.37548684 0.73493324
0.37629783 0.73393185
0.37710882 0.73293046
0.3779198 0.73192907
0.37873079 0.73092768
0.37954178 0.72992629
0.38035276 0.7289249
0.38116375 0.72791644
0.38197474 0.72690634
0.38278572 0.72589625
0.38359671 0.72488615
0.3844077 0.72387606
0.38521868 0.72286597
0.38602967 0.72185587
0.38684066 0.72084578
0.38765164 0.71983569
0.38846263 0.71881924
0.38927362 0.71780088
0.3900846 0.71678252
0.39089559 0.71576416
0.39170658 0.7147458
0.39251756 0.71372744
0.39332855 0.71270908
0.39413954 0.71169072
0.39495052 0.71067236
0.39576151 0.70964895
0.3965725 0.70862277
0.39738348 0.7075966
0.39819447 0.70657042
0.39900546 0.70554425
0.39981644 0.70451807
0.40062743 0.7034919
0.40143842 0.70246572
0.4022494 0.70143955
0.40306039 0.70041012
0.40387138 0.69937659
0.40468236 0.69834306
0.40549335 0.69730954
0.40630434 0.69627601
0.40711532 0.69524249
0.40792631 0.69420896
0.4087373 0.69317544
0.40954828 0.69214191
0.41035927 0.69110728
0.41117026 0.69006688
0.41198124 0.68902648
