20,5.03724e-06,4.91769e-09
20.4082,5.84325e-06,5.4696e-09
20.8163,6.74722e-06,6.10971e-09
21.2245,7.75235e-06,6.76257e-09
21.6327,8.8965e-06,7.54463e-09
22.0408,1.01734e-05,8.36136e-09
22.449,1.15638e-05,9.201e-09
22.8571,1.31166e-05,1.01872e-08
23.2653,1.48292e-05,1.11589e-08
23.6735,1.67091e-05,1.22585e-08
24.0816,1.87579e-05,1.33698e-08
24.4898,2.09954e-05,1.46211e-08
24.898,2.33937e-05,1.58622e-08
25.3061,2.60393e-05,1.7287e-08
25.7143,2.88767e-05,1.87664e-08
26.1224,3.19464e-05,2.02374e-08
26.5306,3.52988e-05,2.2027e-08
26.9388,3.88746e-05,2.38544e-08
27.3469,4.26226e-05,2.56278e-08
27.7551,4.6793e-05,2.7683e-08
28.1633,5.11894e-05,2.97334e-08
28.5714,5.58254e-05,3.20789e-08
28.9796,6.0758e-05,3.42144e-08
29.3878,6.6079e-05,3.67132e-08
29.7959,7.1636e-05,3.91842e-08
30.2041,7.75903e-05,4.19715e-08
30.6122,8.37588e-05,4.45472e-08
31.0204,9.04787e-05,4.74355e-08
31.4286,9.74241e-05,5.05948e-08
31.8367,0.000104759,5.38574e-08
32.2449,0.000112429,5.70327e-08
32.6531,0.000120584,6.04948e-08
33.0612,0.000129166,6.43173e-08
33.4694,0.000138037,6.80442e-08
33.8776,0.000147448,7.17851e-08
34.2857,0.000157318,7.61308e-08
34.6939,0.00016738,8.00989e-08
35.102,0.00017812,8.43709e-08
35.5102,0.000189212,8.88766e-08
35.9184,0.000201017,9.38334e-08
36.3265,0.00021303,9.87935e-08
36.7347,0.000225393,1.03643e-07
37.1429,0.000238444,1.08313e-07
37.551,0.000252104,1.14313e-07
37.9592,0.000266243,1.1955e-07
38.3673,0.000280734,1.25624e-07
38.7755,0.000296059,1.31156e-07
39.1837,0.000311821,1.3752e-07
39.5918,0.000327709,1.43395e-07
40,0.000344515,1.4975e-07
