0.0502253702511265, 0.000006442548307933802
0.15067611075338028, 0.000010867304289569317
0.25112685125563394, 0.00000981681182749443
0.3515775917578876, 0.000005257205590191191
0.44816484224082376, 0.000002774802763648473
0.5486155827430776, 0.0000017947832111723097
0.6490663232453313, 0.000001195106347541003
0.749517063747585, 8.312336571272297e-7
0.8499678042498386, 6.400163191035851e-7
0.9504185447520925, 5.376541467803987e-7
1.0508692852543462, 4.6497502496870883e-7
1.1513200257565999, 4.021205362951623e-7
1.2517707662588535, 3.685634199067605e-7
1.3522215067611074, 3.2813573609347137e-7
1.4488087572440436, 3.1874167882814655e-7
1.5492594977462972, 3.0515243777553516e-7
1.649710238248551, 3.0961655999956325e-7
1.7501609787508046, 3.141459885582755e-7
1.8506117192530582, 3.1414598855827613e-7
1.951062459755312, 3.1414598855827613e-7
2.051513200257566, 3.1874167882814724e-7
2.1481004507405013, 3.0515243777553516e-7
2.248551191242755, 2.6390247936076226e-7
2.3490019317450095, 2.0319424267120618e-7
2.4494526722472627, 1.5645135413177902e-7
2.549903412749516, 1.2766639755292022e-7
2.6503541532517683, 1.0724784040660235e-7
2.7508048937540237, 8.751567224217637e-8
2.8512556342562787, 6.738353040935675e-8
2.9517063747585315, 5.341169542328652e-8
3.0482936252414676, 4.2956244317906145e-8
3.1487443657437213, 3.76929621002759e-8
3.2491951062459754, 3.120792420145733e-8
3.3496458467482286, 2.6989293064489477e-8
3.450096587250483, 2.4380361892092923e-8
3.550547327752736, 2.1393119239863412e-8
3.6509980682549887, 2.0185744063000128e-8
3.751448808757244, 1.7971571862401972e-8
3.851899549259498, 1.6471837145479938e-8
3.948486799742434, 1.4245203787349045e-8
4.048937540244687, 1.286818527377949e-8
4.14938828074694, 1.286818527377949e-8
4.249839021249196, 1.0654226366345462e-8
4.350289761751448, 1.050061129904449e-8
4.450740502253702, 8.82117696087469e-9
4.551191242755956, 7.853582962735849e-9
4.65164198325821, 7.410346003584295e-9
4.748229233741146, 6.597505908775754e-9
4.8486799742433995, 6.597505908775754e-9
4.949130714745652, 5.5423218195899754e-9
5.049581455247908, 5.6234013029718315e-9
5.150032195750161, 5.006570989509633e-9
5.250482936252414, 4.329791716096801e-9
5.350933676754669, 3.911250609772994e-9
5.451384417256921, 3.911250609772994e-9
5.551835157759176, 3.3825347778464813e-9
5.648422408242111, 3.4320184024421323e-9
5.748873148744366, 2.8831123063926254e-9
5.849323889246619, 2.925289802384972e-9
5.949774629748873, 2.493378363545016e-9
