20,0.0422104,8.22766e-06
20.4082,0.0436471,8.53164e-06
20.8163,0.0451132,8.84316e-06
21.2245,0.0465642,9.15233e-06
21.6327,0.0480618,9.47898e-06
22.0408,0.0495286,9.79056e-06
22.449,0.0510242,1.0116e-05
22.8571,0.0525536,1.0451e-05
23.2653,0.0540729,1.07805e-05
23.6735,0.0555996,1.11211e-05
24.0816,0.0571759,1.1467e-05
24.4898,0.0587629,1.18142e-05
24.898,0.060313,1.21594e-05
25.3061,0.0619014,1.25139e-05
25.7143,0.0634996,1.28742e-05
26.1224,0.0650968,1.32314e-05
26.5306,0.0667461,1.36004e-05
26.9388,0.0683768,1.39711e-05
27.3469,0.0700361,1.4343e-05
27.7551,0.0716711,1.4725e-05
28.1633,0.0733363,1.51007e-05
28.5714,0.0750295,1.54884e-05
28.9796,0.0767111,1.58653e-05
29.3878,0.0784012,1.6267e-05
29.7959,0.0801009,1.66539e-05
30.2041,0.0818429,1.7062e-05
30.6122,0.083571,1.74647e-05
31.0204,0.0852567,1.78578e-05
31.4286,0.0870154,1.82694e-05
31.8367,0.0888078,1.86923e-05
32.2449,0.0905814,1.91056e-05
32.6531,0.092341,1.95241e-05
33.0612,0.0941402,1.9946e-05
33.4694,0.0959587,2.03806e-05
33.8776,0.0977127,2.07893e-05
34.2857,0.0994997,2.12164e-05
34.6939,0.101341,2.16612e-05
35.102,0.103156,2.2093e-05
35.5102,0.104985,2.25441e-05
35.9184,0.106864,2.29881e-05
36.3265,0.108694,2.34333e-05
36.7347,0.110545,2.38872e-05
37.1429,0.112426,2.43388e-05
37.551,0.114281,2.48085e-05
37.9592,0.116151,2.52461e-05
38.3673,0.118044,2.57167e-05
38.7755,0.119968,2.6185e-05
39.1837,0.121863,2.66515e-05
39.5918,0.12381,2.71271e-05
40,0.125695,2.75949e-05
