60,0.209769,4.9255e-05
60.4082,0.211789,4.98017e-05
60.8163,0.213829,5.03399e-05
61.2245,0.215909,5.08725e-05
61.6327,0.218052,5.14918e-05
62.0408,0.220003,5.20355e-05
62.449,0.222038,5.25447e-05
62.8571,0.224202,5.31591e-05
63.2653,0.22628,5.37261e-05
63.6735,0.22839,5.43024e-05
64.0816,0.230534,5.48652e-05
64.4898,0.232708,5.54575e-05
64.898,0.23468,5.59646e-05
65.3061,0.236802,5.65635e-05
65.7143,0.238953,5.71818e-05
66.1224,0.240983,5.77031e-05
66.5306,0.243255,5.83429e-05
66.9388,0.245306,5.88968e-05
67.3469,0.247492,5.94826e-05
67.7551,0.249618,6.00877e-05
68.1633,0.251743,6.06279e-05
68.5714,0.253932,6.12473e-05
68.9796,0.256008,6.18443e-05
69.3878,0.258224,6.24554e-05
69.7959,0.260412,6.30591e-05
70.2041,0.262542,6.36178e-05
70.6122,0.264702,6.4232e-05
71.0204,0.266807,6.48423e-05
71.4286,0.269218,6.55111e-05
71.8367,0.271238,6.6079e-05
72.2449,0.273389,6.665e-05
72.6531,0.275634,6.72902e-05
73.0612,0.277781,6.78626e-05
73.4694,0.279957,6.84699e-05
73.8776,0.28232,6.9148e-05
74.2857,0.284454,6.97405e-05
74.6939,0.286697,7.03869e-05
75.102,0.288886,7.09929e-05
75.5102,0.29119,7.15996e-05
75.9184,0.29333,7.22342e-05
76.3265,0.295375,7.27804e-05
76.7347,0.297676,7.34611e-05
77.1429,0.299994,7.41177e-05
77.551,0.302176,7.4706e-05
77.9592,0.30444,7.53746e-05
78.3673,0.306789,7.60489e-05
78.7755,0.308962,7.66344e-05
79.1837,0.311199,7.73017e-05
79.5918,0.313326,7.78907e-05
80,0.315735,7.85727e-05
