500,0.77928,0.00135175
502.449,0.78453,0.00155617
504.898,0.786653,0.00198544
507.347,0.791636,0.00136899
509.796,0.795618,0.00154222
512.245,0.798446,0.0013602
514.694,0.808555,0.00345706
517.143,0.809818,0.00141854
519.592,0.811806,0.00177012
522.041,0.817308,0.00191563
524.49,0.821459,0.00158563
526.939,0.826461,0.0020419
529.388,0.831153,0.00302619
531.837,0.833502,0.00135238
534.286,0.836754,0.00142151
536.735,0.842142,0.00140064
539.184,0.849671,0.00237849
541.633,0.851774,0.00142714
544.082,0.856396,0.00170407
546.531,0.859253,0.00144231
548.98,0.865668,0.00192005
551.429,0.87105,0.00209383
553.878,0.871181,0.00181184
556.327,0.874199,0.00147006
558.776,0.882672,0.00294514
561.224,0.886787,0.00153893
563.673,0.892937,0.00175006
566.122,0.893422,0.0015184
568.571,0.895836,0.00142508
571.02,0.902996,0.00162722
573.469,0.904786,0.00156044
575.918,0.911581,0.00176105
578.367,0.915518,0.00165257
580.816,0.918943,0.00149042
583.265,0.921135,0.00137617
585.714,0.930373,0.00184244
588.163,0.933872,0.00161018
590.612,0.940986,0.00206723
593.061,0.942286,0.00244974
595.51,0.949392,0.00216187
597.959,0.948148,0.00188763
600.408,0.952791,0.00159303
602.857,0.96104,0.00223679
605.306,0.963129,0.00158181
607.755,0.969109,0.00193641
610.204,0.972363,0.00164446
612.653,0.978649,0.00335205
615.102,0.981879,0.00168189
617.551,0.987837,0.00250143
620,0.990361,0.00183322
